                   T[GeV]                nU[GeV^3]                nD[GeV^3]                nS[GeV^3]             nUBar[GeV^3]             nDBar[GeV^3]            nSBbar[GeV^3]                W[GeV^-2]               effMU[GeV]               effMD[GeV]               effMS[GeV]              effCPU[GeV]              effCPD[GeV]              effCPS[GeV]
                    0.153      0.00129932418366263      0.00129932418366264     0.000606980734561687      0.00129932418366263      0.00129932418366264     0.000606980734561687          2.6539783440533        0.245408229336753        0.245408229336752        0.454061661324784                        0                        0                        0
        0.153166666666667      0.00130993669678649      0.00130993669678649     0.000612533116592005      0.00130993669678649      0.00130993669678649     0.000612533116592005         2.65480312764289        0.244041944257591        0.244041944257592        0.453152296586466                        0                        0                        0
        0.153333333333333      0.00132065642646441      0.00132065642646441     0.000618144772390708      0.00132065642646441      0.00132065642646441     0.000618144772390708         2.65572541921264        0.242658469027487        0.242658469027488        0.452233854039857                        0                        0                        0
                   0.1535      0.00133148459204652      0.00133148459204652     0.000623816448433011      0.00133148459204652      0.00133148459204652     0.000623816448433011         2.65675598376188        0.241257534901426        0.241257534901426        0.451306264519412                        0                        0                        0
        0.153666666666667      0.00134242237796373      0.00134242237796373     0.000629548881403768      0.00134242237796373      0.00134242237796373     0.000629548881403768         2.65789500738436        0.239838876880423        0.239838876880423        0.450369465873999                        0                        0                        0
        0.153833333333333      0.00135347092633943      0.00135347092633943     0.000635342795063243      0.00135347092633943      0.00135347092633943     0.000635342795063243          2.6591441683853        0.238402235038726        0.238402235038725        0.449423403947843                        0                        0                        0
                    0.154      0.00136463132890261      0.00136463132890262     0.000641198896782704      0.00136463132890261      0.00136463132890262     0.000641198896782704         2.66050850570299        0.236947355987944        0.236947355987942        0.448468033641924                        0                        0                        0
        0.154166666666667      0.00137590461806802      0.00137590461806803     0.000647117873697911      0.00137590461806802      0.00137590461806803     0.000647117873697911          2.6619942531752        0.235473994511256        0.235473994511254        0.447503320070649                        0                        0                        0
        0.154333333333333      0.00138729175712459      0.00138729175712459     0.000653100388451441      0.00138729175712459      0.00138729175712459     0.000653100388451441         2.66360755029651        0.233981915381793        0.233981915381792         0.44652923981916                        0                        0                        0
                   0.1545      0.00139879362947642      0.00139879362947642     0.000659147074495496      0.00139879362947642      0.00139879362947642     0.000659147074495496         2.66532549532179         0.23247089537894         0.23247089537894        0.445545782305971                        0                        0                        0
